Frame,F1 (Head Tilt),F2 (Slouch),Class
1005,0.05,1.5299999999999998,sit up straight
1006,0.05,1.54,sit up straight
1007,0.05,1.54,sit up straight
1008,0.09,1.5499999999999998,sit up straight
1009,0.13,1.58,looks good
1010,0.16,1.5699999999999998,sit up straight
1011,0.14,1.5699999999999998,looks good
1012,0.14,1.5699999999999998,looks good
1013,0.14,1.5699999999999998,looks good
1014,0.19,1.5699999999999998,looks good
1015,0.18,1.6,looks good
1016,0.16,1.6,looks good
1017,0.12,1.5899999999999999,looks good
1018,0.11,1.5899999999999999,looks good
1019,0.11,1.6,looks good
1020,0.1,1.6,looks good
1021,0.09,1.6099999999999999,looks good
1022,0.07,1.6,looks good
1023,0.07,1.6,looks good
1024,0.07,1.6,looks good
1025,0.07,1.6,looks good
1026,0.04,1.6,looks good
1027,0.03,1.6,looks good
1028,-0.01,1.6,looks good
1029,0.01,1.6099999999999999,looks good
1030,0.01,1.6,looks good
1031,-0.01,1.6,looks good
1032,0.02,1.6,looks good
1033,0.02,1.6099999999999999,looks good
1034,0.02,1.6,looks good
1035,0.02,1.6,looks good
1036,0.02,1.6,looks good
1037,0.02,1.6,looks good
1038,0.02,1.6,looks good
1039,0.02,1.6,looks good
1040,0.03,1.6099999999999999,looks good
1041,0.03,1.6099999999999999,looks good
1042,0.05,1.6099999999999999,looks good
1043,0.04,1.6099999999999999,looks good
1044,0.04,1.6099999999999999,looks good
1045,0.02,1.6,looks good
1046,0.02,1.6,looks good
1047,0.06,1.6,looks good
1048,0.07,1.6,looks good
1049,0.08,1.6,looks good
1050,-0.02,1.6,looks good
1051,0.45,1.56,sit up straight
1052,0.59,1.5499999999999998,sit up straight
1053,0.78,1.54,sit up straight
1054,0.81,1.54,sit up straight
1055,0.81,1.54,sit up straight
1056,0.76,1.54,sit up straight
1057,0.78,1.54,sit up straight
1058,0.75,1.54,sit up straight
1059,0.81,1.5299999999999998,sit up straight
1060,0.8,1.52,sit up straight
1061,0.82,1.5299999999999998,sit up straight
1062,0.76,1.52,sit up straight
1063,0.72,1.5099999999999998,sit up straight
1064,0.76,1.5099999999999998,sit up straight
1065,0.7,1.52,sit up straight
1066,0.67,1.52,sit up straight
1067,0.65,1.52,sit up straight
1068,0.57,1.5099999999999998,sit up straight
1069,0.49,1.5,sit up straight
1070,0.41,1.5,sit up straight
1071,0.3,1.4900000000000002,sit up straight
1072,0.25,1.4900000000000002,sit up straight
1073,0.2,1.4900000000000002,sit up straight
1074,-0.08,1.5,sit up straight
1075,-0.17,1.5099999999999998,sit up straight
1076,-0.19,1.5099999999999998,sit up straight
1077,-0.17,1.5099999999999998,sit up straight
1078,-0.12,1.5099999999999998,sit up straight
1079,-0.12,1.5099999999999998,sit up straight
1080,-0.04,1.5099999999999998,sit up straight
1081,0.0,1.52,sit up straight
1082,0.09,1.5299999999999998,sit up straight
1083,0.08,1.5299999999999998,sit up straight
1084,0.18,1.5299999999999998,sit up straight
1085,0.16,1.52,sit up straight
1,0.69,1.46,sit up straight
2,0.69,1.46,sit up straight
3,0.66,1.4500000000000002,sit up straight
4,0.66,1.4500000000000002,sit up straight
5,0.64,1.4500000000000002,sit up straight
6,0.57,1.46,sit up straight
7,0.54,1.46,sit up straight
8,0.55,1.46,sit up straight
9,0.54,1.46,sit up straight
10,0.54,1.46,sit up straight
11,0.57,1.4500000000000002,sit up straight
12,0.57,1.4500000000000002,sit up straight
13,0.58,1.46,sit up straight
14,0.58,1.46,sit up straight
15,0.57,1.4500000000000002,sit up straight
16,0.61,1.46,sit up straight
17,0.58,1.46,sit up straight
18,0.57,1.4500000000000002,sit up straight
19,0.57,1.46,sit up straight
20,0.54,1.46,sit up straight
21,0.55,1.46,sit up straight
22,0.56,1.46,sit up straight
23,0.53,1.46,sit up straight
24,0.53,1.46,sit up straight
25,0.52,1.46,sit up straight
26,0.52,1.46,sit up straight
27,0.51,1.46,sit up straight
28,0.56,1.46,sit up straight
29,0.55,1.46,sit up straight
30,0.55,1.46,sit up straight
31,0.48,1.46,sit up straight
32,0.49,1.46,sit up straight
33,0.5,1.46,sit up straight
34,0.5,1.46,sit up straight
35,0.5,1.46,sit up straight
36,0.5,1.46,sit up straight
37,0.5,1.46,sit up straight
38,0.52,1.46,sit up straight
39,0.54,1.46,sit up straight
40,0.53,1.46,sit up straight
41,0.54,1.46,sit up straight
42,0.54,1.46,sit up straight
43,0.54,1.46,sit up straight
44,0.54,1.46,sit up straight
45,0.54,1.46,sit up straight
46,0.54,1.46,sit up straight
47,0.51,1.46,sit up straight
48,0.51,1.46,sit up straight
49,0.51,1.46,sit up straight
50,0.52,1.46,sit up straight
51,0.52,1.46,sit up straight
52,0.51,1.46,sit up straight
53,0.51,1.46,sit up straight
54,0.49,1.46,sit up straight
55,0.46,1.46,sit up straight
56,0.44,1.4500000000000002,sit up straight
57,0.43,1.4500000000000002,sit up straight
58,0.44,1.4500000000000002,sit up straight
59,0.45,1.46,sit up straight
60,0.45,1.46,sit up straight
61,0.46,1.46,sit up straight
62,0.46,1.46,sit up straight
63,0.44,1.46,sit up straight
64,0.44,1.46,sit up straight
65,0.46,1.46,sit up straight
66,0.46,1.46,sit up straight
67,0.49,1.46,sit up straight
68,0.45,1.46,sit up straight
69,0.44,1.46,sit up straight
70,0.44,1.46,sit up straight
71,0.44,1.46,sit up straight
72,0.44,1.46,sit up straight
73,0.45,1.46,sit up straight
74,0.45,1.46,sit up straight
75,0.46,1.46,sit up straight
76,0.44,1.46,sit up straight
77,0.45,1.4500000000000002,sit up straight
78,0.45,1.4500000000000002,sit up straight
79,0.44,1.46,sit up straight
80,0.44,1.46,sit up straight
81,0.43,1.46,sit up straight
82,0.42,1.46,sit up straight
83,0.42,1.4500000000000002,sit up straight
84,0.46,1.4500000000000002,sit up straight
85,0.46,1.4500000000000002,sit up straight
86,0.46,1.4500000000000002,sit up straight
87,0.45,1.4500000000000002,sit up straight
88,0.45,1.4500000000000002,sit up straight
89,0.48,1.46,sit up straight
90,0.49,1.46,sit up straight
91,0.61,1.46,sit up straight
92,0.61,1.4700000000000002,sit up straight
93,0.69,1.4700000000000002,sit up straight
94,0.71,1.4700000000000002,sit up straight
95,0.71,1.4700000000000002,sit up straight
96,0.68,1.4700000000000002,sit up straight
97,0.55,1.48,sit up straight
98,0.52,1.4900000000000002,sit up straight
99,0.22,1.4700000000000002,sit up straight
100,0.03,1.4700000000000002,sit up straight
101,0.01,1.46,sit up straight
102,0.02,1.46,sit up straight
103,-0.05,1.4700000000000002,sit up straight
104,-0.06,1.48,sit up straight
105,0.16,1.48,sit up straight
106,0.29,1.4900000000000002,sit up straight
107,0.77,1.5099999999999998,sit up straight
108,1.03,1.5099999999999998,sit up straight
109,1.05,1.5099999999999998,sit up straight
110,1.16,1.5099999999999998,sit up straight
111,1.17,1.5099999999999998,sit up straight
112,1.19,1.5099999999999998,sit up straight
113,0.79,1.5,sit up straight
114,0.64,1.5,sit up straight
115,0.44,1.5,sit up straight
116,0.38,1.5,sit up straight
117,0.26,1.5,sit up straight
118,0.24,1.5099999999999998,sit up straight
119,0.28,1.5099999999999998,sit up straight
120,0.31,1.5099999999999998,sit up straight
121,0.36,1.52,sit up straight
122,0.41,1.5299999999999998,sit up straight
123,0.47,1.54,sit up straight
124,0.5,1.54,sit up straight
125,0.59,1.5499999999999998,sit up straight
126,0.6,1.5499999999999998,sit up straight
127,0.63,1.56,sit up straight
128,0.62,1.5499999999999998,sit up straight
129,0.62,1.56,sit up straight
130,0.56,1.5499999999999998,sit up straight
131,0.65,1.5499999999999998,sit up straight
132,0.66,1.5499999999999998,sit up straight
133,0.65,1.5499999999999998,sit up straight
134,0.65,1.5499999999999998,sit up straight
135,0.68,1.5499999999999998,sit up straight
136,0.68,1.5499999999999998,sit up straight
137,0.75,1.5499999999999998,sit up straight
138,0.79,1.5499999999999998,sit up straight
139,0.84,1.5499999999999998,sit up straight
140,0.85,1.5499999999999998,sit up straight
141,0.86,1.54,sit up straight
142,0.88,1.54,sit up straight
143,0.88,1.54,sit up straight
144,0.85,1.54,sit up straight
145,0.9,1.54,sit up straight
146,0.87,1.54,sit up straight
147,0.87,1.54,sit up straight
148,0.82,1.5499999999999998,sit up straight
149,0.79,1.5499999999999998,sit up straight
150,0.78,1.56,sit up straight
151,0.93,1.5499999999999998,sit up straight
152,1.02,1.5299999999999998,sit up straight
153,1.25,1.54,sit up straight
154,1.13,1.5299999999999998,sit up straight
155,1.03,1.5299999999999998,sit up straight
156,0.91,1.5099999999999998,sit up straight
157,0.89,1.5099999999999998,sit up straight
158,0.77,1.5099999999999998,sit up straight
159,0.74,1.5099999999999998,sit up straight
160,0.73,1.4900000000000002,sit up straight
161,0.67,1.48,sit up straight
162,0.66,1.48,sit up straight
163,0.63,1.4700000000000002,sit up straight
164,0.62,1.4700000000000002,sit up straight
165,0.58,1.46,sit up straight
166,0.54,1.46,sit up straight
167,0.57,1.46,sit up straight
168,0.54,1.4500000000000002,sit up straight
169,0.52,1.46,sit up straight
170,0.5,1.46,sit up straight
171,0.54,1.4500000000000002,sit up straight
172,0.49,1.4500000000000002,sit up straight
173,0.52,1.4500000000000002,sit up straight
174,0.51,1.4500000000000002,sit up straight
175,0.52,1.4500000000000002,sit up straight
176,0.52,1.4500000000000002,sit up straight
177,0.51,1.4500000000000002,sit up straight
178,0.52,1.46,sit up straight
179,0.51,1.46,sit up straight
180,0.49,1.46,sit up straight
181,0.47,1.46,sit up straight
182,0.47,1.46,sit up straight
183,0.47,1.46,sit up straight
184,0.47,1.46,sit up straight
185,0.47,1.4500000000000002,sit up straight
186,0.47,1.4500000000000002,sit up straight
187,0.47,1.4500000000000002,sit up straight
188,0.47,1.4500000000000002,sit up straight
189,0.49,1.4500000000000002,sit up straight
190,0.49,1.4500000000000002,sit up straight
191,0.5,1.4500000000000002,sit up straight
192,0.5,1.4500000000000002,sit up straight
193,0.47,1.46,sit up straight
194,0.47,1.46,sit up straight
195,0.46,1.4500000000000002,sit up straight
196,0.46,1.4500000000000002,sit up straight
197,0.47,1.4500000000000002,sit up straight
198,0.5,1.4500000000000002,sit up straight
199,0.53,1.4500000000000002,sit up straight
200,0.52,1.4500000000000002,sit up straight
201,0.55,1.4500000000000002,sit up straight
202,0.61,1.4500000000000002,sit up straight
203,0.62,1.4500000000000002,sit up straight
204,0.61,1.4500000000000002,sit up straight
205,0.62,1.4500000000000002,sit up straight
206,0.62,1.4500000000000002,sit up straight
207,0.65,1.4500000000000002,sit up straight
208,0.7,1.4500000000000002,sit up straight
209,0.7,1.4500000000000002,sit up straight
210,0.7,1.4500000000000002,sit up straight
211,0.7,1.4500000000000002,sit up straight
212,0.73,1.4500000000000002,sit up straight
213,0.72,1.4500000000000002,sit up straight
214,0.72,1.4500000000000002,sit up straight
215,0.73,1.4500000000000002,sit up straight
216,0.73,1.4500000000000002,sit up straight
217,0.74,1.4500000000000002,sit up straight
218,0.74,1.4500000000000002,sit up straight
219,0.74,1.4500000000000002,sit up straight
220,0.74,1.4500000000000002,sit up straight
221,0.75,1.4500000000000002,sit up straight
222,0.75,1.4500000000000002,sit up straight
223,0.77,1.44,sit up straight
224,0.76,1.44,sit up straight
225,0.75,1.44,sit up straight
226,0.75,1.44,sit up straight
227,0.75,1.44,sit up straight
228,0.75,1.44,sit up straight
229,0.75,1.44,sit up straight
230,0.74,1.44,sit up straight
231,0.77,1.44,sit up straight
232,0.74,1.44,sit up straight
233,0.75,1.44,sit up straight
234,0.74,1.4500000000000002,sit up straight
235,0.78,1.44,sit up straight
236,0.8,1.4500000000000002,sit up straight
237,0.8,1.4500000000000002,sit up straight
238,0.8,1.4500000000000002,sit up straight
239,0.74,1.4500000000000002,sit up straight
240,0.74,1.4500000000000002,sit up straight
241,0.74,1.4500000000000002,sit up straight
242,0.74,1.4500000000000002,sit up straight
243,0.71,1.4500000000000002,sit up straight
244,0.71,1.4500000000000002,sit up straight
245,0.71,1.4500000000000002,sit up straight
246,0.72,1.4500000000000002,sit up straight
247,0.71,1.4500000000000002,sit up straight
248,0.71,1.4500000000000002,sit up straight
249,0.73,1.4500000000000002,sit up straight
250,0.71,1.4500000000000002,sit up straight
251,0.71,1.4500000000000002,sit up straight
252,0.72,1.4500000000000002,sit up straight
253,0.73,1.4500000000000002,sit up straight
254,0.73,1.4500000000000002,sit up straight
255,0.73,1.4500000000000002,sit up straight
256,0.72,1.4500000000000002,sit up straight
257,0.73,1.4500000000000002,sit up straight
258,0.73,1.4500000000000002,sit up straight
259,0.71,1.4500000000000002,sit up straight
260,0.71,1.4500000000000002,sit up straight
261,0.71,1.4500000000000002,sit up straight
262,0.73,1.4500000000000002,sit up straight
263,0.73,1.4500000000000002,sit up straight
264,0.72,1.4500000000000002,sit up straight
265,0.68,1.4500000000000002,sit up straight
266,0.66,1.44,sit up straight
267,0.68,1.4500000000000002,sit up straight
268,0.65,1.4500000000000002,sit up straight
269,0.64,1.4500000000000002,sit up straight
270,0.63,1.4500000000000002,sit up straight
271,0.65,1.4500000000000002,sit up straight
272,0.65,1.4500000000000002,sit up straight
273,0.62,1.4500000000000002,sit up straight
274,0.6,1.4500000000000002,sit up straight
275,0.56,1.4500000000000002,sit up straight
276,0.54,1.4500000000000002,sit up straight
277,0.55,1.4500000000000002,sit up straight
278,0.55,1.4500000000000002,sit up straight
279,0.53,1.46,sit up straight
280,0.53,1.46,sit up straight
281,0.55,1.46,sit up straight
282,0.53,1.46,sit up straight
283,0.53,1.46,sit up straight
284,0.54,1.46,sit up straight
285,0.5,1.46,sit up straight
286,0.48,1.46,sit up straight
287,0.48,1.4500000000000002,sit up straight
288,0.48,1.4500000000000002,sit up straight
289,0.45,1.46,sit up straight
290,0.45,1.46,sit up straight
291,0.39,1.46,sit up straight
292,0.39,1.46,sit up straight
293,0.37,1.46,sit up straight
294,0.37,1.46,sit up straight
295,0.31,1.46,sit up straight
296,0.31,1.46,sit up straight
297,0.3,1.4700000000000002,sit up straight
298,0.26,1.4700000000000002,sit up straight
299,0.31,1.4700000000000002,sit up straight
300,0.31,1.4700000000000002,sit up straight
301,0.31,1.4700000000000002,sit up straight
302,0.31,1.4700000000000002,sit up straight
303,0.27,1.4700000000000002,sit up straight
304,0.27,1.4700000000000002,sit up straight
305,0.23,1.4700000000000002,sit up straight
306,0.23,1.4700000000000002,sit up straight
307,0.23,1.4700000000000002,sit up straight
308,0.2,1.4700000000000002,sit up straight
309,0.19,1.4700000000000002,sit up straight
310,0.22,1.4700000000000002,sit up straight
311,0.2,1.4700000000000002,sit up straight
312,0.2,1.4700000000000002,sit up straight
313,0.18,1.4700000000000002,sit up straight
314,0.19,1.4700000000000002,sit up straight
315,0.17,1.4700000000000002,sit up straight
316,0.15,1.4700000000000002,sit up straight
317,0.18,1.48,sit up straight
318,0.21,1.48,sit up straight
319,0.24,1.5,sit up straight
320,0.19,1.5099999999999998,sit up straight
321,0.3,1.52,sit up straight
322,0.29,1.52,sit up straight
323,0.33,1.54,sit up straight
324,0.35,1.54,sit up straight
325,0.33,1.5699999999999998,sit up straight
326,0.33,1.5699999999999998,sit up straight
327,0.34,1.5699999999999998,sit up straight
328,0.68,1.6400000000000001,looks good
329,0.92,1.63,looks good
330,1.06,1.63,looks good
331,1.14,1.63,looks good
332,1.19,1.63,sit up straight
333,1.08,1.62,looks good
334,1.03,1.62,looks good
335,0.78,1.63,looks good
336,0.67,1.6400000000000001,looks good
337,0.56,1.6400000000000001,looks good
338,0.53,1.6400000000000001,looks good
339,0.51,1.6400000000000001,looks good
340,0.4,1.6600000000000001,looks good
341,0.34,1.6800000000000002,looks good
342,0.31,1.6800000000000002,looks good
343,0.3,1.7000000000000002,looks good
344,0.24,1.7000000000000002,looks good
345,0.22,1.71,looks good
346,0.14,1.7200000000000002,looks good
347,0.12,1.7200000000000002,sit up straight
348,0.14,1.7200000000000002,sit up straight
349,0.15,1.7200000000000002,sit up straight
350,0.1,1.7200000000000002,sit up straight
351,0.07,1.73,sit up straight
352,0.09,1.7200000000000002,sit up straight
353,0.13,1.7400000000000002,sit up straight
354,0.12,1.7400000000000002,sit up straight
355,0.17,1.7400000000000002,sit up straight
356,0.16,1.73,sit up straight
357,0.16,1.73,sit up straight
358,0.13,1.73,sit up straight
359,0.14,1.7400000000000002,sit up straight
360,0.23,1.73,sit up straight
361,0.3,1.73,sit up straight
362,0.4,1.7200000000000002,looks good
363,0.41,1.7200000000000002,looks good
364,0.42,1.73,sit up straight
365,0.46,1.73,looks good
366,0.48,1.73,looks good
367,0.45,1.7200000000000002,looks good
368,0.47,1.7200000000000002,looks good
369,0.56,1.7200000000000002,looks good
370,0.54,1.7200000000000002,looks good
371,0.62,1.71,looks good
372,0.63,1.71,looks good
373,0.65,1.71,looks good
374,0.64,1.7000000000000002,looks good
375,0.66,1.71,looks good
